id_produto,id_pedido,id_cliente,ticket_id,data_abertura,data_resolucao,tempo_resolucao_horas,agente_suporte,nota_avaliacao,satisfacao_atendimento,tipo_problema_padronizado,status_ticket,sla_estourado,data_referencia_calculo,nome_cliente,maior_de_idade,nome_produto
PROD-0050,8c2f6c1f-019b-546f-8f7f-5f6e2c4af46d,4f662806-6ebe-4bd3-a3ab-653350f3013a,6e577f44-90b1-5cf5-bb4c-f8b7ce1229f6,2026-01-05T15:16:00.000Z,2026-01-08T02:16:00.000Z,34.8,Ana Paula Ferreira,5,alta,Entrega,Resolvido,false,2026-05-18,Vinicius Gomes,true,Smart Watch
PROD-0023,5ac04e28-1bae-53cd-91da-bdd09581f90e,7a8eb2a8-78c0-4840-a0bc-6ba3e8335905,fbd79b0f-6ae6-50d0-81e2-a47edd5780a9,2026-01-10T03:26:00.000Z,2026-01-10T06:26:00.000Z,47.0,Mariana Costa,4,alta,Entrega,Resolvido,false,2026-05-18,Rafael Moura,true,Monitor 27 Polegadas
PROD-0185,afdc9c7b-3d79-53ab-b1fa-6117999735d5,3e36c2f5-532c-4cd8-b16d-c9c50a744b0f,b6250117-81c6-5146-8ff9-8d42d41de734,2026-01-31T15:54:00.000Z,2026-02-06T04:54:00.000Z,118.8,Rodrigo Moreira,3,media,Entrega,Resolvido,false,2026-05-18,Tania Junqueira,true,Escova Sanitária
PROD-0451,bf387e3d-dd90-5185-b966-87c415e4545a,1b06db2c-8f5e-4791-a8d7-172e9bc8f1ba,308315bf-7ca4-5b57-9174-0ce2c6d2c049,2026-01-07T01:41:00.000Z,2026-01-10T03:41:00.000Z,99.0,Thiago Alves,4,alta,Entrega,Resolvido,false,2026-05-18,Olivia Hora,true,Cama Box Casal
PROD-0043,dd9de295-f733-5986-ac52-a295b02adc6a,d7cfefbc-f8c9-448a-83b9-3b9bbaa18ca8,18e43f75-e507-536d-9d47-c3c2561dd612,2026-01-21T13:19:00.000Z,2026-01-30T00:19:00.000Z,5.4,Carlos Eduardo Silva,5,alta,Outros,Resolvido,false,2026-05-18,Tania Fonseca,true,Aspirador Robô
PROD-0043,05e221ad-b4a2-56b1-bb7a-343c383e79de,5fa6dd8f-ec32-4e01-8e8b-7afa806b2ca0,5a8e641e-54b9-5cb2-b84f-53d3336fcd70,2026-01-02T23:07:00.000Z,2026-01-03T18:07:00.000Z,70.4,Thiago Alves,4,alta,Produto,Resolvido,false,2026-05-18,Renan Sampaio,true,Aspirador Robô
PROD-0399,d019947b-39ce-5026-9891-3f79387d4b46,6a8871d1-e761-58c6-8836-0bdc58c67712,3f1ea600-e7e9-5814-b603-259992457449,2026-01-03T21:33:00.000Z,,,Juliana Santos,,sem_avaliacao,Reembolso,Aberto,true,2026-05-18,Cecilia Zimmermann,true,Fantasia Infantil
PROD-0029,248e1c33-219f-5de4-8bbd-75ebe31d0165,ace4baea-46a4-5ff1-8c88-0b7370668b9f,22b0acf4-b381-5b2e-b9cb-6c881c4b26d5,2026-01-18T20:22:00.000Z,2026-01-25T16:22:00.000Z,62.0,Bruno Rodrigues,5,alta,Entrega,Resolvido,false,2026-05-18,Karen Garcia,true,Carregador Sem Fio
PROD-0399,d019947b-39ce-5026-9891-3f79387d4b46,6a8871d1-e761-58c6-8836-0bdc58c67712,645a27de-84ee-57c8-aae3-6d013f8950d1,2026-01-10T20:34:00.000Z,2026-01-17T16:34:00.000Z,18.5,Mariana Costa,5,alta,Pagamento,Resolvido,false,2026-05-18,Cecilia Zimmermann,true,Fantasia Infantil
PROD-0517,8cb5b308-22a7-52be-8c11-0033c18a718f,45b38568-eefc-4d14-b0f8-54c0d0ff63c7,de9ab8ed-7de0-567f-8bf5-c405f0357de1,2026-01-07T08:01:00.000Z,2026-01-10T21:01:00.000Z,198.0,Aline Ribeiro,3,media,Entrega,Resolvido,false,2026-05-18,Daniela Oliveira,true,Monitor Gamer 144Hz
PROD-0308,f0e1c97c-7b5a-55b2-9fc8-8437e3406c3a,722fe55b-82f7-40d3-a9e1-dd3ad7518a7b,b28a3f31-b747-50ea-81c1-b3a7e1d365fc,2026-01-21T18:57:00.000Z,2026-01-23T06:57:00.000Z,52.0,Mariana Costa,4,alta,Entrega,Resolvido,false,2026-05-18,Zelinda Batista,true,Creme de Depilação
PROD-0288,eed81dea-e93f-544f-bc34-395a1b9a60e1,270a219f-51c1-4407-b9fd-b4a874a10668,fec5222a-ef93-59ef-9745-86b2eb80ddf8,2026-01-30T17:36:00.000Z,,,Lucas Pereira,,sem_avaliacao,Entrega,Aberto,true,2026-05-18,Renato Otero,true,Esmalte Kit 6 Cores
PROD-0085,f5da97c7-7b68-5548-b3e5-3cbad804aa5f,f826aab6-1180-4630-b764-3235380aaad6,bd6bc380-2255-5768-b532-f266543d8496,2026-01-15T16:30:00.000Z,2026-01-16T08:30:00.000Z,97.5,Mariana Costa,4,alta,Produto,Resolvido,false,2026-05-18,Olivia Nagata,true,Shorts Academia
PROD-0005,0664c1c9-3c41-5957-a736-567fdac1d3f6,9b10b664-7638-51d2-b82d-74f13de8d2d5,b6833e94-677c-58de-95ad-f6b0bebe8afc,2026-01-08T02:43:00.000Z,2026-01-14T12:43:00.000Z,36.8,Juliana Santos,4,alta,Entrega,Resolvido,false,2026-05-18,Ricardo Iglesias,true,Notebook Intel Core i7
PROD-0010,9871a0cb-6015-5394-87b6-52160d44ee2b,78784b3b-9163-4d1d-9a36-0b9b3b36272b,ccc4fdac-34f8-5cff-af6b-110a8a9eb0fd,2026-02-01T20:03:00.000Z,2026-02-04T11:03:00.000Z,78.1,Thiago Alves,3,media,Entrega,Resolvido,false,2026-05-18,Priscila Pinto,true,Smart TV 32 Polegadas
PROD-0226,ca7a4fe5-32b0-50e6-bdb6-6a875d068b7e,16b4db46-917c-49c4-a886-089e87aae5b0,31715a43-7680-5acc-b2ff-2172e6b1475a,2026-02-04T11:34:00.000Z,2026-02-13T22:34:00.000Z,56.0,Mariana Costa,5,alta,Reembolso,Resolvido,false,2026-05-18,Silas Nascimento,true,Esteira Ergométrica
PROD-0002,48a080c0-93d8-5eb4-b0d2-b6ea703447cb,42b4b528-154d-56a8-906c-2d76702a3746,8ed72ea3-c0a3-5b2e-8e71-adec8f33954e,2026-02-11T10:22:00.000Z,2026-02-20T15:22:00.000Z,10.0,Fernanda Lima,5,alta,Pagamento,Resolvido,false,2026-05-18,Larissa Miranda,true,Smartphone 64GB
PROD-0013,39d0a93d-bf82-5b8c-a5ce-bc129be02463,4019b6f6-a100-5b4d-a0fc-0d7be853cd71,87c5ef49-2ea1-5a2f-9814-fe118a4c2d0c,2026-02-22T13:14:00.000Z,2026-02-24T17:14:00.000Z,136.4,Lucas Pereira,4,alta,Entrega,Resolvido,false,2026-05-18,Luciana Hadad,true,Fone de Ouvido Bluetooth
PROD-0501,c3f8a706-cbf1-54ff-911a-53914a70961f,d59d9045-4e24-4803-842b-1a77fd27b67d,9ef3ce0a-da06-53c0-9740-6afa146aea53,2026-02-03T10:32:00.000Z,2026-02-08T17:32:00.000Z,52.8,Thiago Alves,3,media,Entrega,Resolvido,false,2026-05-18,Gustavo Rego,true,Boneca de Pano 35cm
PROD-0507,000d0e45-71ff-5c40-aed3-aa535f0f06c3,72d72b24-9514-4344-b9ab-aff2a1fb7c63,0c683988-d6b0-5ece-82a5-0e46950dfb80,2026-02-04T03:15:00.000Z,2026-02-13T03:15:00.000Z,22.4,Juliana Santos,3,media,Entrega,Resolvido,false,2026-05-18,Mateus Freitas,true,Câmera de Acao 4K
PROD-0019,49333d75-a142-5daa-a11d-7286cd7d0bb3,e698f11f-b11b-5f55-93e5-dae7bcdbe3eb,5b33c502-d0d1-54ba-8dbb-b00d7360961f,2026-02-26T05:15:00.000Z,2026-02-26T18:15:00.000Z,60.8,Carlos Eduardo Silva,4,alta,Produto,Resolvido,false,2026-05-18,Tania Moura,true,Câmera Fotográfica Digital
PROD-0241,376b8331-ffdf-58bf-8608-d047203b201d,4b163cca-e12a-5b93-a09d-5cac79ae9bd2,9bfb844d-d3e4-5aac-a84f-99db43459758,2026-02-25T16:46:00.000Z,2026-03-05T07:46:00.000Z,36.0,Ana Paula Ferreira,5,alta,Reembolso,Resolvido,false,2026-05-18,Fabiana Pacheco,true,Maiô Esportivo
PROD-0023,3d248a9f-a424-5457-9bac-9c785e1552d5,52d50959-b16c-5b56-8280-5d264c45f481,943adc48-bb95-546b-8dbc-46e865d9b2a0,2026-02-24T03:56:00.000Z,2026-03-01T14:56:00.000Z,54.5,Mariana Costa,4,alta,Entrega,Resolvido,false,2026-05-18,Paula Yamamoto,true,Monitor 27 Polegadas
PROD-0517,9164b80c-6602-54ee-be0a-23f51139da9a,50aeccdb-5163-52da-8b35-6616c1c38099,1065ffba-37f1-515c-9b98-87f51b074750,2026-02-19T18:19:00.000Z,2026-02-20T17:19:00.000Z,42.4,Juliana Santos,5,alta,Reembolso,Resolvido,false,2026-05-18,Tulio Rocha,true,Monitor Gamer 144Hz
PROD-0226,ca7a4fe5-32b0-50e6-bdb6-6a875d068b7e,16b4db46-917c-49c4-a886-089e87aae5b0,10c81e84-f7aa-5541-bb01-0828700bdc27,2026-02-23T06:30:00.000Z,2026-02-26T15:30:00.000Z,24.8,Ana Paula Ferreira,3,media,Entrega,Resolvido,false,2026-05-18,Silas Nascimento,true,Esteira Ergométrica
PROD-0517,9164b80c-6602-54ee-be0a-23f51139da9a,50aeccdb-5163-52da-8b35-6616c1c38099,2ce200cf-13b9-5d28-9874-a460763d247d,2026-02-17T08:29:00.000Z,2026-02-25T12:29:00.000Z,40.1,Carlos Eduardo Silva,3,media,Entrega,Resolvido,false,2026-05-18,Tulio Rocha,true,Monitor Gamer 144Hz
PROD-0339,e0f27a4a-64db-559c-9092-c8b4d9af58fc,4fe46dd7-7285-4123-933d-e877d8859be2,1a0bbeb3-72b5-5d67-857e-1de0e9d16dee,2026-02-18T17:56:00.000Z,2026-02-21T14:56:00.000Z,42.3,Carlos Eduardo Silva,4,alta,Entrega,Resolvido,false,2026-05-18,Leandro Costa,true,Para-brisa Defletor
PROD-0032,f6111236-7551-582c-8230-84b5076a067e,ae6df177-b8d7-4615-b2ed-d0f1d436edb5,a4a8d518-e511-5d36-9590-e74edb9a0854,2026-02-24T11:28:00.000Z,2026-02-26T17:28:00.000Z,24.0,Mariana Costa,4,alta,Pagamento,Resolvido,false,2026-05-18,Cristiano Viana,true,Headset Bluetooth
PROD-0266,ae70c12b-ea5e-5b5b-ad96-64c7021e4c11,63316982-e58c-44c4-a7ea-65270802e0ee,979220df-4c95-5f35-b66f-d4fd99d51126,2026-02-01T12:24:00.000Z,2026-02-10T01:24:00.000Z,55.2,Juliana Santos,4,alta,Entrega,Resolvido,false,2026-05-18,Mauro Kuhn,true,Condicionador Profissional 1L
PROD-0269,30bee06f-aec6-5696-a0d4-724024a5a3e4,9e20291d-48ae-48fd-bff6-e6df97e0fb7d,0cae793d-f7b8-54de-905a-ecbf4bfdb1cf,2026-02-23T14:16:00.000Z,,,Rodrigo Moreira,,sem_avaliacao,Entrega,Aberto,true,2026-05-18,Zulmira Lopes,true,Escova de Cabelo Profissional
PROD-0114,6f3b482d-5565-5370-ae9b-50d19a7c948d,f7be5de0-a32c-5e6e-b7de-519b24ed018f,5547a037-0219-5be2-8821-3bb7dfa7651c,2026-02-25T00:12:00.000Z,2026-03-01T20:12:00.000Z,91.0,Mariana Costa,5,alta,Produto,Resolvido,false,2026-05-18,Elisa Tobias,true,Roupa de Banho Masculina
PROD-0261,2d32316a-6851-52f7-a3bd-997591e734e9,cab03b76-6eb8-52b2-a4d0-435d6888eaca,8b2a5cc1-9c1f-5b68-8a95-d4c7aad5d9eb,2026-02-11T02:13:00.000Z,2026-02-14T13:13:00.000Z,69.7,Renata Martins,5,alta,Pagamento,Resolvido,false,2026-05-18,Gloria Serrano,true,Protetor Solar FPS 70
PROD-0407,87b21560-895c-51ed-b3b8-14eac3b95d75,2684097f-8570-4f2e-8400-8d33fa7eb90b,1dff5d06-0e08-59aa-8990-34e31c7e134e,2026-02-07T06:58:00.000Z,2026-02-09T04:58:00.000Z,105.7,Rafael Oliveira,5,alta,Produto,Resolvido,false,2026-05-18,Jaqueline Domingues,true,Lancador de Dardos
PROD-0357,10030b45-8929-5624-b410-b1409a9e41e2,859bcdad-8028-4e4c-a43a-e7dba050375c,c1b96828-8e24-56ce-8ab3-9c65b02af932,2026-02-28T07:27:00.000Z,2026-03-01T08:27:00.000Z,40.4,Ana Paula Ferreira,4,alta,Entrega,Resolvido,false,2026-05-18,Daniel Coelho,true,Pretinho para Pneu
PROD-0050,2f77917e-b037-54db-b264-00bbb0fbba7d,bdaead6b-34e1-57b1-b159-5c8bbf44e120,77d5441f-194f-5bb5-b0cc-127db8f5f439,2026-02-21T04:23:00.000Z,2026-02-22T17:23:00.000Z,110.6,Rafael Oliveira,5,alta,Reembolso,Resolvido,false,2026-05-18,Bernardo Lacerda,true,Smart Watch
PROD-0400,3c2d52be-1d18-5a2a-8cf7-441a374b209f,e1a8e9d9-d4f3-4541-be2b-aa90f58c8023,37ab6331-9396-5559-b532-e4bd222ffa17,2026-02-01T16:39:00.000Z,2026-02-10T23:39:00.000Z,50.4,Camila Nascimento,3,media,Entrega,Resolvido,false,2026-05-18,Aline Alves,true,Telescopio Infantil
PROD-0010,c5876000-369c-5b8d-8410-0b1c5fab2d1f,d49685d6-db39-4012-b7c4-5b56d20245bb,3d42b472-468b-52ed-b3dc-8065ca10ab6b,2026-02-03T10:57:00.000Z,2026-02-04T20:57:00.000Z,38.5,Rafael Oliveira,3,media,Entrega,Resolvido,false,2026-05-18,Ana Valente,true,Smart TV 32 Polegadas
PROD-0087,ad5797d8-66c1-563c-a368-52d32c0af248,3c55a334-3f0b-42de-8c6b-35f4a7066ec0,dd0e04ef-3db2-5940-831f-4f119b64ecd0,2026-02-16T15:08:00.000Z,2026-02-20T08:08:00.000Z,85.4,Rafael Oliveira,3,media,Reembolso,Resolvido,false,2026-05-18,Zelino Fonseca,true,Bermuda Masculina
PROD-0009,0d29b5db-ab1b-5b82-8e94-609c8c7c4732,11757100-10c4-5efd-ba07-6ad52ca83043,4f576527-fae3-5262-9eb0-dcbf3d78b9c7,2026-02-26T05:44:00.000Z,2026-03-05T18:44:00.000Z,227.7,Sandra Nunes,5,alta,Produto,Resolvido,false,2026-05-18,Sergio Jesus,true,Smart TV 55 Polegadas
PROD-0224,0a5a2075-8eff-59ae-bd5b-43301d80ff80,fecf9f02-bbc3-57e0-a7da-20bc311bbc14,67a3d2a3-ed4e-587a-8855-6e0f05d69dee,2026-02-11T02:03:00.000Z,2026-02-17T02:03:00.000Z,51.2,Juliana Santos,5,alta,Entrega,Resolvido,false,2026-05-18,Francisco Pereira,true,Suporte para Bicicleta
PROD-0273,4a877b10-11e5-5863-aed1-c9a3ccb2ccfc,d5c876ed-7845-4883-b879-ae4cdac9e0e5,9151b40d-76ba-5293-af4d-8f7da9d866e1,2026-02-12T07:36:00.000Z,2026-02-17T19:36:00.000Z,14.5,Mariana Costa,4,alta,Pagamento,Resolvido,false,2026-05-18,Elaine Bessa,true,Batom Gloss
PROD-0222,40ea7897-2750-5946-81b9-e1f6533d734a,af24bf47-deb9-4c18-b099-0aac3280752a,a662fcfc-65ea-5a25-a02f-fa7f93ce142d,2026-02-27T22:09:00.000Z,2026-02-28T20:09:00.000Z,90.0,Fernanda Lima,3,media,Entrega,Resolvido,false,2026-05-18,Jefferson Oliveira,true,Colchonete Ginástica
PROD-0019,c5ecb65c-11e2-5623-a39e-35a366885698,9f8c06d1-70a0-4f41-b25d-55a231a9376e,1597c4e3-ade0-5a07-85e2-6166bd2ce38f,2026-02-25T16:45:00.000Z,2026-02-25T18:45:00.000Z,38.4,Juliana Santos,3,media,Pagamento,Resolvido,false,2026-05-18,Vagner Ortiz,true,Câmera Fotográfica Digital
PROD-0145,de378b6f-bbe8-5b75-a02e-6d4355c23aab,19200caf-f0d6-4fed-aa4e-3d25c1f00cbb,9b2be18e-af7a-5187-84de-343285655d3d,2026-02-03T02:40:00.000Z,2026-02-07T01:40:00.000Z,62.6,Carlos Eduardo Silva,4,alta,Reembolso,Resolvido,false,2026-05-18,Uriel Jardim,true,Organizador de Gaveta
PROD-0507,92840d6c-d979-5823-b443-9129e4f38ac8,461db22d-ba7f-50e4-9da8-5b7f702b6e4d,953adaa2-8acf-5674-bc21-a5cd332f46dc,2026-02-27T22:49:00.000Z,2026-02-28T18:49:00.000Z,127.5,Patricia Gomes,5,alta,Produto,Resolvido,false,2026-05-18,Rafael Tobias,true,Câmera de Acao 4K
,4f94ec3f-bab0-52cb-b443-be457dae0acb,b52fc2dc-a4a9-4d6c-9ef6-1eb33d6048ad,bd61ed41-122e-5f6a-a12e-d5222d6819a3,2026-02-16T11:28:00.000Z,2026-02-23T15:28:00.000Z,66.0,Fernanda Lima,5,alta,Entrega,Resolvido,false,2026-05-18,Carlos Teixeira,false,
PROD-0012,c5ee5efe-fde4-5b06-acc8-d994a07d790c,43d9294d-d258-54f5-a7ab-c4422e19e6bb,b5151bd6-2278-53a6-8a0d-81795368803a,2026-02-20T15:10:00.000Z,2026-02-22T23:10:00.000Z,85.2,Camila Nascimento,3,media,Pagamento,Resolvido,false,2026-05-18,Zelino Yunes,true,Tablet 8 Polegadas
PROD-0239,cd49bba3-610b-5243-8c66-36f7a9328c5c,eeeb4292-57ad-4b85-b1d1-6b06e88ed9bf,9fbb17b7-1ed1-5ac4-b4b7-41e4905ea262,2026-02-27T06:58:00.000Z,2026-03-01T00:58:00.000Z,74.4,Juliana Santos,3,media,Entrega,Resolvido,false,2026-05-18,Francisco Nunes,true,Regata Esportiva Masculina
PROD-0019,49333d75-a142-5daa-a11d-7286cd7d0bb3,e698f11f-b11b-5f55-93e5-dae7bcdbe3eb,5c2c95e5-2c43-5cb4-8e1b-a7d21da5f80b,2026-02-28T11:29:00.000Z,2026-03-05T00:29:00.000Z,49.0,Mariana Costa,4,alta,Entrega,Resolvido,false,2026-05-18,Tania Moura,true,Câmera Fotográfica Digital
PROD-0283,0f6d3a84-1a02-5d7c-a2c4-beb61afa64e8,45933fc4-0677-4429-9e1d-018356238e57,4613ebb8-bfc2-5e32-9f27-55a460233bd8,2026-02-03T02:42:00.000Z,2026-02-07T13:42:00.000Z,98.4,Camila Nascimento,4,alta,Produto,Resolvido,false,2026-05-18,Silvio Imperatore,true,Esfoliante Corporal
PROD-0293,fdc02413-0a4a-59cf-b760-3e919943fed6,9aec184d-f191-4e94-a4a5-81ad801b0206,d7a4ff04-7d2e-5513-919d-cd64e8de6a8c,2026-02-15T10:19:00.000Z,2026-02-18T05:19:00.000Z,81.6,Camila Nascimento,4,alta,Entrega,Resolvido,false,2026-05-18,Mirella Carvalho,true,Blush em Pó
PROD-0261,beaad225-49cd-5ecf-ad6c-40af0a1e1412,76aaf4ed-741a-4f6d-88a0-b10a61e701f0,e7721192-f360-56bb-91bc-a37a2c1d0966,2026-02-28T23:27:00.000Z,2026-03-02T06:27:00.000Z,36.3,Thiago Alves,1,baixa,Pagamento,Resolvido,false,2026-05-18,Debora Fonseca,true,Protetor Solar FPS 70
PROD-0063,61deb79a-01a8-5f07-bad9-0989dec93c14,8fb88b8e-ade4-496e-bcb6-df0562d4099d,abc54b21-08bb-51e2-8c32-31131125183e,2026-02-17T00:44:00.000Z,2026-02-19T23:44:00.000Z,61.6,Thiago Alves,4,alta,Entrega,Resolvido,false,2026-05-18,Viviane Lopes,true,Caixinha de Som Mini
PROD-0012,c5ee5efe-fde4-5b06-acc8-d994a07d790c,43d9294d-d258-54f5-a7ab-c4422e19e6bb,ce1cbea5-2df0-5c44-afcd-bccac84c2f16,2026-02-19T22:30:00.000Z,2026-02-24T20:30:00.000Z,91.0,Leticia Cavalcanti,3,media,Pagamento,Resolvido,false,2026-05-18,Zelino Yunes,true,Tablet 8 Polegadas
PROD-0396,c8aaecea-e91b-512e-9b68-7aafaf17c7fd,c8399df3-d353-4933-8877-da19541e64c9,da0b6ce8-6a5d-57fa-9a22-2f1f20089bdc,2026-02-13T12:31:00.000Z,2026-02-14T18:31:00.000Z,24.8,Carlos Eduardo Silva,4,alta,Produto,Resolvido,false,2026-05-18,Ursula Costa,true,Jogo de Memoria
PROD-0013,39d0a93d-bf82-5b8c-a5ce-bc129be02463,4019b6f6-a100-5b4d-a0fc-0d7be853cd71,34699d5e-6fb0-5cbc-96a5-5f80b698e301,2026-02-20T15:34:00.000Z,2026-03-02T15:34:00.000Z,29.6,Juliana Santos,5,alta,Entrega,Resolvido,false,2026-05-18,Luciana Hadad,true,Fone de Ouvido Bluetooth
PROD-0296,379d2638-cff3-5ecd-aa6b-d6aed5c861d2,db50a7e9-ad34-4019-9c51-a35a6c01f8bd,aa263f26-f36b-5307-a255-fde5adb18cd9,2026-02-14T09:25:00.000Z,2026-02-18T05:25:00.000Z,40.0,Mariana Costa,4,alta,Entrega,Resolvido,false,2026-05-18,Darlan Domingues,true,Máscara de Cílios
PROD-0283,0f6d3a84-1a02-5d7c-a2c4-beb61afa64e8,45933fc4-0677-4429-9e1d-018356238e57,0166b3f0-bf45-5b27-acac-5f5b3a58a174,2026-02-12T19:47:00.000Z,2026-02-20T19:47:00.000Z,23.8,Rafael Oliveira,3,media,Entrega,Resolvido,false,2026-05-18,Silvio Imperatore,true,Esfoliante Corporal
PROD-0241,160bab1c-6ce4-5da7-8fb6-66c0a5275ac3,67deb877-8a1a-514a-a48a-a392b10b0596,bd5bdaf9-9974-521a-b1e5-9cc6165ee51a,2026-02-13T08:07:00.000Z,2026-02-19T20:07:00.000Z,59.9,Carlos Eduardo Silva,3,media,Reembolso,Resolvido,false,2026-05-18,Viviane Moreira,true,Maiô Esportivo
PROD-0389,55dd9692-ebcc-575a-9c78-fccbff00fbe7,e82cfb6a-4c7a-5d72-85f2-cf0105bacf7b,a2749410-6db4-552d-a78e-326a35d1eb97,2026-02-22T09:03:00.000Z,2026-02-28T18:03:00.000Z,19.5,Mariana Costa,3,media,Entrega,Resolvido,false,2026-05-18,Paulo Guerra,true,Robo Interativo
PROD-0062,b03cb0a1-a078-53e1-9dd6-54e52208d193,f42f141e-a876-4cc3-98bb-898b77ee017c,784734df-2012-57ee-87bd-910023f7b6c5,2026-02-17T08:50:00.000Z,2026-02-22T03:50:00.000Z,48.3,Rafael Oliveira,3,media,Entrega,Resolvido,false,2026-05-18,Zulmira Pinto,true,Impressora Fotográfica
PROD-0261,2d32316a-6851-52f7-a3bd-997591e734e9,cab03b76-6eb8-52b2-a4d0-435d6888eaca,b16c39f0-15fc-50ea-8881-b71fa7414869,2026-02-26T17:08:00.000Z,2026-02-28T15:08:00.000Z,37.4,Thiago Alves,2,baixa,Entrega,Resolvido,false,2026-05-18,Gloria Serrano,true,Protetor Solar FPS 70
PROD-0308,5c920ace-fac7-5762-91b5-d5f8bc73cc35,c46cece9-2402-4325-912c-eea6c0dd8188,021551a0-f060-5e12-8b8a-e4c2bb851d92,2026-02-18T17:52:00.000Z,2026-02-22T06:52:00.000Z,20.3,Rafael Oliveira,3,media,Entrega,Resolvido,false,2026-05-18,Fatima Batista,true,Creme de Depilação
PROD-0281,77997615-5f1a-5c7c-8d04-5a1999c40c59,2482f60b-b238-465b-a1d5-8e9930b344b9,f065d42b-b2c9-5fb0-9217-eccb59241e7c,2026-02-20T07:19:00.000Z,2026-02-22T12:19:00.000Z,178.2,Thiago Alves,3,media,Reembolso,Resolvido,false,2026-05-18,Vanessa Freitas,true,Removedor de Maquiagem
PROD-0032,f2066dff-c0e1-516a-ae40-e7d2e98e3864,eddd729a-63bc-50f0-83b1-4cd84a0ef46f,7f883bee-18be-5b88-9857-b5ae67cfdf82,2026-02-15T22:46:00.000Z,2026-02-22T04:46:00.000Z,42.8,Carlos Eduardo Silva,4,alta,Entrega,Resolvido,false,2026-05-18,Ricardo Tavares,true,Headset Bluetooth
PROD-0479,6b71a549-0079-5e8a-9ba3-143dc1b28125,e46f741f-b6d9-57c3-800d-73fa3f26961f,72b71652-5027-5e67-a854-0a6a84522613,2026-02-12T23:55:00.000Z,2026-02-13T03:55:00.000Z,34.2,Carlos Eduardo Silva,4,alta,Entrega,Resolvido,false,2026-05-18,Zulmira Inocencio,true,Cadeira Alta para Bebe
PROD-0052,b1329993-8e69-53d3-9c08-a330cf476f85,33fd519e-6bd4-5466-8056-f5e69a3d6132,f5921068-313e-51b0-9a32-9431140cdbe3,2026-02-01T00:12:00.000Z,2026-02-03T19:12:00.000Z,30.6,Carlos Eduardo Silva,4,alta,Entrega,Resolvido,false,2026-05-18,Juliana Lima,true,Impressora Térmica
PROD-0049,e24ab2e8-40b8-5f91-b850-092ed02c165c,0647f265-9663-4000-a9d2-c92600fae58d,ddbcb3d4-ef64-512c-bacf-d68355bfadb6,2026-02-21T04:20:00.000Z,2026-03-01T18:20:00.000Z,8.0,Ana Paula Ferreira,3,media,Outros,Resolvido,false,2026-05-18,Patrick Torres,true,Notebook Gamer
PROD-0348,6df0f2d8-be37-5653-991d-9f1a2c50af39,d3f963d8-beea-51f7-9bf6-e846b44b76be,070e7054-a529-5c89-84dc-70cc60f3f21a,2026-02-09T08:03:00.000Z,2026-02-10T22:03:00.000Z,76.4,Ana Paula Ferreira,5,alta,Produto,Resolvido,false,2026-05-18,Gabriel Freitas,true,Capa de Volante
PROD-0023,508046d2-7421-54b0-a00c-f9dc2f9afe83,74cdb19f-60c0-4031-969d-1dd05ee8fc63,fa31493b-62cf-5a74-8c60-b4d29b23c30e,2026-02-14T01:40:00.000Z,2026-02-22T08:40:00.000Z,112.9,Aline Ribeiro,4,alta,Entrega,Resolvido,false,2026-05-18,Ingrid Yamamoto,true,Monitor 27 Polegadas
PROD-0139,be50d667-4b08-5c36-8100-ecb304dc8553,26abce2f-f7f9-4743-a45e-06efb4be1353,d4ebabbf-0cf4-57f0-a476-0228bb39a971,2026-02-16T15:02:00.000Z,2026-02-19T20:02:00.000Z,27.5,Thiago Alves,4,alta,Entrega,Resolvido,false,2026-05-18,Kleberson Zampieri,true,Almofada Decorativa
PROD-0023,3d248a9f-a424-5457-9bac-9c785e1552d5,52d50959-b16c-5b56-8280-5d264c45f481,2f9e8fb7-4557-5b78-84ec-bb88c46ac1b2,2026-02-12T03:30:00.000Z,,,Camila Nascimento,,sem_avaliacao,Entrega,Aberto,true,2026-05-18,Paula Yamamoto,true,Monitor 27 Polegadas
PROD-0036,fba0761f-b6dc-5848-a0fd-2119870dedc3,2bd4bd57-aa33-5f29-990f-7561d72c73e6,f44b05df-56ac-5500-80e5-f8e5f4d94515,2026-02-28T07:06:00.000Z,2026-03-01T14:06:00.000Z,104.0,Juliana Santos,5,alta,Reembolso,Resolvido,false,2026-05-18,Duda Brito,true,Pen Drive 128GB
PROD-0365,521dcf4e-41a6-5d6d-a502-7fa9b3bb5c68,8f776216-3cbc-4c76-9182-8d5a40f390e0,8b009155-7cfa-5156-9606-07019ec7f782,2026-02-17T08:29:00.000Z,2026-02-26T05:29:00.000Z,51.0,Fernanda Lima,4,alta,Pagamento,Resolvido,false,2026-05-18,Jaqueline Alves,true,Polidor Automotivo 500g
PROD-0043,06700105-34d5-535c-8d5d-aa1ab9f6e3f1,94cb92ed-c21c-4422-87c5-9a2d7268168d,d0fe3735-620a-596f-9a7a-fe633048591b,2026-02-11T10:12:00.000Z,2026-02-13T21:12:00.000Z,16.2,Carlos Eduardo Silva,5,alta,Entrega,Resolvido,false,2026-05-18,Julia Alves,true,Aspirador Robô
